DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SMA9,SMA21,BBdown,BBmavg,BBup,OBV,RSI,SOfastK,SOfastD,SOslowD,MACD,MACDSinal
10/03/2015,146.90,147.00,145.85,146.00,99,258,145.38,144.23,141.94,144.29,146.64,39616,67.11343879,0.756756757,0.918918919,0.972972973,0.338808285,0.249683316
11/03/2015,145.30,146.40,145.20,146.00,128,522,145.64,144.37,142.04,144.44,146.83,39616,67.11343879,0.744318182,0.833691646,0.917536855,0.339216218,0.272066542
12/03/2015,145.95,146.35,145.55,146.35,107,484,145.83,144.53,142.16,144.60,147.04,40100,69.55008009,0.837758112,0.779611017,0.844073861,0.347567889,0.290941879
13/03/2015,146.90,147.00,146.50,146.95,187,818,146.08,144.71,142.19,144.78,147.36,40918,73.21402166,1,0.860692098,0.82466492,0.370859724,0.31092134
16/03/2015,146.99,147.24,146.49,146.79,138,393,146.27,144.87,142.32,144.95,147.58,40525,70.76858558,0.953488372,0.930415495,0.856906203,0.378408168,0.327793047
17/03/2015,146.55,146.75,146.20,146.75,74,545,146.39,145.04,142.50,145.12,147.75,39980,70.13786171,0.939393939,0.964294104,0.918467232,0.377896373,0.340318878
18/03/2015,146.25,147.10,146.25,146.80,78,669,146.51,145.20,142.70,145.29,147.89,40649,70.49188748,0.935344828,0.94274238,0.945817326,0.37432194,0.348819644
19/03/2015,147.15,147.50,146.90,147.25,49,232,146.64,145.39,142.95,145.50,148.04,40881,73.53308414,1,0.958246256,0.955094246,0.38258587,0.3572612
20/03/2015,147.10,147.15,147.00,147.10,115,216,146.67,145.57,143.24,145.68,148.12,40665,70.90964022,0.930232558,0.955192462,0.952060366,0.378685649,0.362617313
23/03/2015,146.51,146.91,146.51,146.76,59,341,146.75,145.73,143.48,145.82,148.17,40324,65.22894248,0.695652174,0.875294911,0.929577876,0.358665306,0.361629311
24/03/2015,147.10,147.10,146.85,146.85,53,197,146.84,145.87,143.78,145.97,148.17,40521,66.00528974,0.724137931,0.783340888,0.871276087,0.341583425,0.35661784
25/03/2015,146.50,147.15,146.35,147.15,30,101,146.93,146.03,144.22,146.16,148.09,40622,68.52777693,0.92,0.779930035,0.812855278,0.33443573,0.351072312
26/03/2015,147.28,147.30,147.10,147.30,63,313,146.97,146.21,144.72,146.34,147.96,40935,69.73694074,1,0.88137931,0.814883411,0.32980155,0.345754621
27/03/2015,147.30,147.30,147.15,147.25,6,12,147.02,146.38,145.00,146.47,147.94,40923,68.78822684,0.961538462,0.960512821,0.873940722,0.320117514,0.339345345
30/03/2015,147.35,147.35,147.30,147.35,10,41,147.09,146.51,145.36,146.61,147.85,40964,69.67673816,1,0.987179487,0.943023873,0.311928363,0.332491099
31/03/2015,148.90,149.00,148.60,148.60,5,16,147.29,146.70,145.45,146.78,148.11,40980,78.07764863,1,0.987179487,0.978290598,0.34554475,0.335754512
01/04/2015,148.57,148.97,148.57,148.97,8,24,147.48,146.88,145.41,146.95,148.49,41004,79.8565832,1,1,0.991452991,0.380135966,0.346849875
02/04/2015,149.00,149.20,149.00,149.20,5,3,147.71,147.05,145.38,147.12,148.85,41007,80.89445353,1,1,0.995726496,0.410080893,0.36265763
06/04/2015,149.90,150.60,149.90,150.60,30,257,148.14,147.28,145.12,147.35,149.58,41264,85.71814451,1,1,1,0.476939922,0.391228203
07/04/2015,150.50,151.55,150.50,151.55,4,16,148.66,147.55,144.71,147.58,150.45,41280,87.94273066,1,1,1,0.555601515,0.432321531
08/04/2015,153.04,153.04,153.04,153.04,10,70,149.32,147.84,144.29,147.93,151.57,41350,90.45418348,1,1,1,0.660877234,0.489460457
09/04/2015,152.50,152.50,152.05,152.10,12,64,149.85,148.13,144.29,148.24,152.18,41286,79.24047187,0.850318471,0.950106157,0.983368719,0.701118356,0.542374931
10/04/2015,151.70,152.30,151.65,151.80,33,241,150.36,148.41,144.37,148.51,152.65,41045,76.00211657,0.802547771,0.884288747,0.944798301,0.712694066,0.584954715
13/04/2015,151.40,151.60,151.35,151.35,20,163,150.80,148.64,144.48,148.73,152.98,40882,71.29543203,0.726978998,0.793281747,0.875892217,0.696773747,0.612909473
14/04/2015,151.44,151.49,151.09,151.49,28,138,151.12,148.86,144.65,148.96,153.28,41020,71.87890644,0.736842105,0.755456291,0.811008929,0.680043954,0.629693093
15/04/2015,151.30,151.45,151.20,151.45,16,76,151.40,149.08,144.88,149.20,153.52,40944,71.43213943,0.725388601,0.729736568,0.759491535,0.656721067,0.636450087
16/04/2015,151.55,151.60,151.40,151.55,6,27,151.66,149.31,145.15,149.44,153.72,40971,71.90233077,0.742659758,0.734963488,0.740052116,0.633394921,0.635686295
17/04/2015,151.60,151.60,151.20,151.25,8,61,151.73,149.52,145.40,149.64,153.87,40910,68.27200577,0.685413005,0.717820455,0.727506837,0.596651817,0.625927676
20/04/2015,151.10,151.35,151.10,151.35,8,71,151.71,149.72,145.72,149.85,153.98,40981,68.83682269,0.619369369,0.682480711,0.711754885,0.563687158,0.610367546
22/04/2015,151.75,151.75,151.50,151.55,13,92,151.54,149.93,146.15,150.09,154.02,41073,69.98757242,0.633906634,0.64622967,0.682176945,0.537520711,0.592155837
23/04/2015,150.52,150.52,149.67,149.67,58,355,151.27,150.07,146.58,150.23,153.88,40718,50.94411781,0.122395833,0.458557279,0.595755886,0.445630002,0.555524379
24/04/2015,150.18,150.19,149.19,149.19,33,206,150.98,150.18,146.92,150.33,153.74,40512,47.39800203,0,0.252100822,0.452295924,0.351699665,0.5045682
27/04/2015,149.20,149.60,149.20,149.60,7,13,150.79,150.30,147.31,150.45,153.58,40525,50.56344413,0.106493506,0.076296447,0.262318183,0.288022644,0.450431811
28/04/2015,149.55,149.60,149.55,149.60,4,13,150.58,150.41,147.76,150.56,153.37,40525,50.56344413,0.106493506,0.070995671,0.13313098,0.234649277,0.396486178
29/04/2015,149.60,149.60,149.60,149.60,2,11,150.37,150.52,148.24,150.68,153.12,40525,50.56344413,0.140893471,0.117960161,0.088417426,0.190001136,0.344864917
30/04/2015,146.09,146.94,145.64,146.14,513,2797,149.77,150.46,147.53,150.55,153.58,37728,30.93935016,0,0.082462326,0.090472719,0.032869458,0.266866052
04/05/2015,146.50,147.15,146.30,147.10,281,1256,149.31,150.39,147.14,150.46,153.77,38984,38.11584311,0.177449168,0.106114213,0.1021789,-0.057074091,0.185881017
05/05/2015,147.55,147.90,146.75,146.80,612,2151,148.81,150.28,146.69,150.34,153.99,36833,36.82790979,0.121996303,0.099815157,0.096130565,-0.137104362,0.105134672
06/05/2015,147.10,147.35,146.75,147.35,357,1932,148.34,150.20,146.31,150.18,154.04,38765,40.77876766,0.223659889,0.174368453,0.126765941,-0.178644235,0.034189945
07/05/2015,147.05,147.63,146.83,147.38,262,1237,148.08,150.04,145.97,149.97,153.97,40002,40.99553522,0.229205176,0.191620456,0.155268022,-0.207730301,-0.026290116
08/05/2015,147.47,147.87,147.47,147.72,271,1193,147.92,149.86,145.85,149.70,153.55,41195,43.51880154,0.292051756,0.248305607,0.204764839,-0.215836473,-0.073676706
11/05/2015,147.30,148.10,147.30,147.45,289,1300,147.68,149.59,145.67,149.47,153.27,39895,41.98338847,0.242144177,0.254467036,0.231464366,-0.228850502,-0.112470155
12/05/2015,147.00,147.30,146.75,147.25,325,1779,147.42,149.36,145.48,149.24,153.00,38116,40.8341176,0.205175601,0.246457178,0.249743274,-0.243081647,-0.145123028
13/05/2015,147.60,147.70,147.10,147.40,296,808,147.18,149.15,145.33,149.04,152.76,38924,42.11398365,0.35694051,0.268086763,0.256336992,-0.245779773,-0.170287214
14/05/2015,147.45,147.70,147.15,147.55,212,714,147.33,148.97,145.26,148.85,152.44,39638,43.43178614,0.407514451,0.323210187,0.279251376,-0.239434754,-0.187574099
15/05/2015,147.50,147.90,147.45,147.65,117,280,147.39,148.79,145.24,148.66,152.07,39918,44.34149334,0.436416185,0.400290382,0.330529111,-0.227871866,-0.197648541
18/05/2015,147.35,147.60,147.35,147.55,172,407,147.48,148.60,145.28,148.46,151.63,39511,43.58663204,0.407514451,0.417148362,0.38021631,-0.219425433,-0.203092764
19/05/2015,147.49,147.64,147.39,147.44,226,686,147.49,148.41,145.34,148.27,151.20,38825,42.7250108,0.375722543,0.40655106,0.407996601,-0.213872138,-0.205787607
20/05/2015,147.64,147.99,147.59,147.84,239,1403,147.54,148.25,145.52,148.09,150.66,40228,46.84027569,1,0.594412331,0.472703918,-0.192691978,-0.2025137
21/05/2015,147.30,147.30,147.02,147.22,222,866,147.48,148.05,145.83,147.88,149.92,39362,41.82406879,0.403846154,0.593189566,0.531384319,-0.195511645,-0.200763186
22/05/2015,147.17,147.42,146.77,147.07,391,2391,147.44,147.84,145.85,147.75,149.64,36971,40.6887582,0.259615385,0.554487179,0.580696359,-0.200470015,-0.200689894
25/05/2015,146.51,146.90,146.40,146.85,53,272,147.40,147.70,145.82,147.63,149.44,36699,39.01594798,0,0.221153846,0.456276864,-0.209506617,-0.202894074
26/05/2015,146.90,146.90,146.70,146.85,165,698,147.34,147.59,145.89,147.49,149.09,36699,39.01594798,0,0.086538462,0.287393162,-0.21385237,-0.205633648
27/05/2015,146.82,146.82,146.72,146.82,28,144,147.25,147.46,146.06,147.35,148.64,36555,38.76390898,0,-6.29E-16,0.102564103,-0.215539797,-0.208110186
28/05/2015,146.70,146.80,146.70,146.70,8,147,147.15,147.32,146.39,147.21,148.02,36408,37.71442045,0,-6.29E-16,0.028846154,-0.218311465,-0.210660505
29/05/2015,146.79,146.79,146.14,146.14,58,266,146.99,147.16,146.39,147.21,148.02,36142,33.19745851,0,-6.29E-16,-5.04E-16,-0.237460076,-0.217360398
01/06/2015,152.30,152.40,146.40,152.40,623,1308,147.54,147.45,145.07,147.47,149.87,37450,72.64227583,1,0.333333333,0.111111111,-0.028491549,-0.170143186
02/06/2015,152.90,153.35,146.35,152.85,868,2667,148.10,147.73,144.44,147.77,151.11,40117,73.83815735,1,0.666666667,0.333333333,0.14949729,-0.090233067
03/06/2015,153.30,154.45,147.20,154.20,3009,3588,148.88,148.08,143.77,148.12,152.46,43705,77.07566547,1,1,0.666666667,0.332264322,0.01539128
05/06/2015,154.35,154.75,154.10,154.40,121,726,149.69,148.42,143.35,148.47,153.58,44431,77.51950834,1,1,0.888888889,0.476153205,0.130581762
08/06/2015,154.70,154.90,147.45,154.80,1031,1925,150.57,148.77,143.03,148.82,154.61,46356,78.41944075,1,1,1,0.594907961,0.246663311
09/06/2015,154.99,154.99,148.09,154.89,549,1769,151.47,149.11,142.87,149.19,155.52,48125,78.62676095,1,1,1,0.681980907,0.35549271
10/06/2015,154.49,154.49,147.29,154.14,1785,2765,152.28,149.43,142.93,149.54,156.15,45360,72.38600792,0.914285714,0.971428571,0.99047619,0.714813149,0.44532282
11/06/2015,153.51,154.19,146.99,153.14,1782,3534,153.00,149.71,143.12,149.83,156.53,41826,64.98022095,0.8,0.904761905,0.958730159,0.696820771,0.508197308
12/06/2015,152.89,152.89,146.74,152.19,4635,3936,153.67,149.94,143.36,150.06,156.76,37890,58.82316287,0.691428571,0.801904762,0.892698413,0.641374009,0.541491483
15/06/2015,151.11,151.76,151.11,151.21,470,2752,153.54,150.11,143.61,150.24,156.86,35138,53.2209239,0.579428571,0.690285714,0.798984127,0.55648454,0.545239747
16/06/2015,146.30,151.45,146.30,150.85,1803,3275,153.31,150.26,143.89,150.40,156.91,31863,51.28853446,0.538285714,0.603047619,0.698412698,0.470837911,0.526639288
17/06/2015,150.67,150.90,146.45,150.70,3145,4970,152.92,150.41,144.20,150.56,156.93,26893,50.46631588,0.521142857,0.546285714,0.613206349,0.392852745,0.493192653
18/06/2015,149.90,151.95,145.90,151.90,3506,3379,152.65,150.63,144.50,150.77,157.03,30272,56.47744495,0.658285714,0.572571429,0.573968254,0.36799833,0.461894072
19/06/2015,151.50,151.70,146.00,151.50,945,2920,152.28,150.80,144.93,150.98,157.03,27352,54.11981752,0.190930788,0.456786453,0.525214532,0.330179975,0.428965548
22/06/2015,151.26,151.60,146.65,151.45,362,969,151.90,151.00,145.42,151.20,156.98,26383,53.81739267,0.178997613,0.342738038,0.457365307,0.294717919,0.395403641
23/06/2015,151.00,151.40,145.90,151.15,2794,1986,151.57,151.20,145.98,151.41,156.84,24397,51.94190185,0.107398568,0.15910899,0.319544494,0.252997589,0.359802128
24/06/2015,150.83,151.48,145.43,150.03,4720,3728,151.22,151.35,146.51,151.57,156.63,20669,45.5586164,0,0.095465394,0.199104141,0.178828126,0.314558627
25/06/2015,149.05,149.30,144.50,148.90,1511,4870,150.85,151.45,146.94,151.68,156.42,15799,40.19188459,0,0.035799523,0.096791302,0.079817356,0.25587331
26/06/2015,149.60,149.60,144.75,148.00,1783,5037,150.50,151.50,147.25,151.74,156.24,10762,36.50360471,0,-4.30E-16,0.043754972,-0.029595179,0.184506187
29/06/2015,147.84,148.99,145.34,147.89,1335,3162,150.17,151.56,147.72,151.83,155.94,7600,36.06795059,0,-4.30E-16,0.011933174,-0.118561814,0.108739187
30/06/2015,143.90,143.90,141.95,142.50,71,544,149.26,151.39,145.57,151.33,157.10,7056,22.13060398,0,-4.30E-16,-1.73E-16,-0.374327373,-0.012027453
01/07/2015,142.10,142.85,141.50,142.85,43,226,148.25,150.93,144.04,150.83,157.63,7282,24.17945095,0.036119711,0.012039904,0.004013301,-0.558472209,-0.148638642
02/07/2015,142.70,142.75,142.40,142.75,58,429,147.28,150.45,142.80,150.26,157.72,6853,23.98527118,0.026595745,0.020905152,0.010981685,-0.699661685,-0.286394403
03/07/2015,143.20,143.30,141.70,141.95,77,309,146.22,149.87,141.61,149.64,157.67,6544,22.4331605,0,0.020905152,0.017950069,-0.830221531,-0.422351185
06/07/2015,141.22,142.60,141.22,142.55,70,365,145.27,149.30,140.80,149.03,157.26,6909,26.2859415,0.060301508,0.028965751,0.023592018,-0.900853876,-0.541976858
07/07/2015,142.50,142.50,141.35,142.25,52,212,144.40,148.70,140.12,148.40,156.67,6697,25.6012206,0.030150754,0.030150754,0.026673885,-0.955670225,-0.645400199
08/07/2015,142.00,142.50,141.85,142.10,48,621,143.65,148.10,139.53,147.79,156.06,6076,25.24709594,0.015706806,0.035386356,0.031500953,-0.992002565,-0.732050791
10/07/2015,142.59,142.59,141.99,141.99,11,18,142.98,147.52,138.98,147.24,155.49,6058,24.97427699,0.004210526,0.016689362,0.027408824,-1.011923449,-0.802018955
13/07/2015,142.10,142.50,142.00,142.00,41,211,142.33,146.99,138.50,146.73,154.95,6269,25.05356474,0.005434783,0.008450705,0.020175474,-1.014358096,-0.855103741
14/07/2015,142.01,142.01,141.76,142.01,23,78,142.27,146.50,138.07,146.27,154.46,6347,25.13876434,0.007425743,0.00569035,0.010276806,-1.003031447,-0.892085667
15/07/2015,141.55,141.56,141.16,141.21,42,192,142.09,146.03,137.59,145.78,153.98,6155,22.89629523,0,0.004286842,0.006142632,-1.01057073,-0.921706933
16/07/2015,140.50,141.10,140.50,141.10,58,269,141.91,145.56,137.19,145.30,153.42,5886,22.59780089,0,0.002475248,0.004150813,-1.007681865,-0.943200666
17/07/2015,140.92,140.92,140.52,140.62,77,216,141.76,145.08,136.98,144.74,152.50,5670,21.29329231,0,-4.32E-16,0.00225403,-1.010209017,-0.959952754
20/07/2015,140.80,140.90,140.50,140.80,18,187,141.56,144.55,136.92,144.21,151.49,5857,23.08637368,0.080717489,0.02690583,0.009793692,-0.992760573,-0.968154708
21/07/2015,140.75,140.75,140.30,140.40,19,179,141.36,144.02,137.00,143.65,150.30,5678,21.89276743,0,0.02690583,0.01793722,-0.98118368,-0.971411951
22/07/2015,140.85,140.95,140.60,140.60,23,136,141.19,143.51,137.32,143.13,148.93,5814,24.00833079,0.085106383,0.055274624,0.036362094,-0.952272611,-0.966627116
23/07/2015,140.70,141.05,140.50,140.90,54,292,141.07,143.02,137.73,142.67,147.60,6106,27.19383993,0.23255814,0.105888174,0.062689543,-0.906447472,-0.951582205
24/07/2015,140.94,141.19,140.74,140.99,13,23,140.96,142.59,138.21,142.27,146.34,6129,28.16668728,0.274418605,0.197361042,0.119507947,-0.855707928,-0.927613636
27/07/2015,141.00,141.00,141.00,141.00,4,21,140.85,142.21,138.79,141.92,145.05,6150,28.28135755,0.324324324,0.277100356,0.193449858,-0.804723294,-0.89689105
28/07/2015,141.49,141.54,141.39,141.49,26,431,140.88,141.90,140.08,141.60,143.12,6581,33.85338568,0.641176471,0.413306467,0.295922622,-0.736487035,-0.856790046
29/07/2015,141.34,141.37,141.27,141.27,17,72,140.90,141.59,140.07,141.54,143.01,6509,32.62770034,0.540372671,0.501957822,0.397454882,-0.681852992,-0.813055783
30/07/2015,141.31,141.31,141.26,141.26,8,43,140.97,141.53,140.12,141.46,142.81,6466,32.56997636,0.534161491,0.571903544,0.495722611,-0.63079392,-0.767490317
31/07/2015,141.70,141.70,141.15,141.60,25,83,141.06,141.47,140.19,141.40,142.61,6549,36.67227566,0.745341615,0.606625259,0.560162208,-0.570278344,-0.718187324
03/08/2015,142.00,142.45,142.00,142.05,20,73,141.24,141.44,140.19,141.41,142.63,6622,41.7255245,1,0.759834369,0.646121057,-0.499130088,-0.663423015
04/08/2015,142.98,143.03,142.58,143.03,47,365,141.51,141.49,140.11,141.43,142.76,6987,50.9120261,1,0.915113872,0.7605245,-0.401167581,-0.597859156
05/08/2015,142.89,142.90,142.50,142.50,12,37,141.69,141.48,140.09,141.45,142.80,6950,46.63070104,0.798479087,0.932826362,0.869258201,-0.339113871,-0.533172835
06/08/2015,141.80,141.90,141.40,141.45,16,81,141.74,141.45,140.09,141.41,142.74,6869,39.53718326,0.399239544,0.732572877,0.860171037,-0.324884583,-0.481100772
07/08/2015,141.20,141.20,140.85,141.20,47,252,141.76,141.40,140.07,141.37,142.67,6617,38.05291289,0.30418251,0.500633714,0.722010984,-0.318770327,-0.440518161
10/08/2015,141.48,141.53,141.08,141.08,12,59,141.72,141.36,140.06,141.33,142.60,6558,37.32852032,0.197530864,0.300317639,0.511174743,-0.31429693,-0.408962853
11/08/2015,141.49,141.50,141.10,141.40,9,19,141.73,141.33,140.06,141.30,142.53,6577,40.57709869,0.234741784,0.245485053,0.348812135,-0.294984471,-0.380468258
12/08/2015,141.20,142.90,141.20,142.90,51,400,141.91,141.37,139.97,141.38,142.80,6977,52.90128875,0.93627451,0.456182386,0.333995026,-0.22101109,-0.340603966
13/08/2015,142.20,142.95,142.00,142.20,24,103,141.98,141.42,139.98,141.44,142.89,6874,47.90781925,0.591133005,0.5873831,0.429683513,-0.186204245,-0.302004035
14/08/2015,141.80,142.20,141.75,141.90,7,7,141.96,141.46,140.08,141.50,142.92,6867,45.90781609,0.420512821,0.649306778,0.564290755,-0.167662768,-0.268418719
17/08/2015,142.23,142.30,141.75,141.95,20,44,141.84,141.52,140.17,141.56,142.95,6911,46.31011623,0.446153846,0.485933224,0.574207701,-0.149203452,-0.238614902
18/08/2015,142.10,142.40,142.10,142.15,4,8,141.80,141.59,140.34,141.65,142.95,6919,47.97681558,0.548717949,0.471794872,0.535678291,-0.125552026,-0.210349183
19/08/2015,142.00,142.10,141.80,142.10,9,63,141.88,141.67,140.49,141.72,142.95,6856,47.57916074,0.523076923,0.505982906,0.487903667,-0.107323966,-0.184592879
20/08/2015,142.15,142.15,142.10,142.10,10,28,141.98,141.74,140.60,141.78,142.96,6856,47.57916074,0.523076923,0.531623932,0.503133903,-0.091726539,-0.161376294
21/08/2015,142.00,142.00,142.00,142.00,5,25,142.08,141.79,140.71,141.83,142.95,6831,46.68168901,0.471794872,0.505982906,0.514529915,-0.082042646,-0.141542882
24/08/2015,141.50,142.05,141.50,142.00,16,63,142.14,141.84,140.82,141.88,142.94,6831,46.68168901,0.505494505,0.5001221,0.512576313,-0.073430984,-0.124514907
25/08/2015,142.00,142.00,142.00,142.00,9,51,142.04,141.89,140.86,141.91,142.95,6831,46.68168901,0.505494505,0.494261294,0.5001221,-0.065766724,-0.109827861
26/08/2015,142.37,142.67,142.37,142.62,14,80,142.09,141.94,140.93,141.97,143.02,6911,53.47711078,0.846153846,0.619047619,0.537810338,-0.036254538,-0.091434531
27/08/2015,142.20,142.35,142.20,142.20,21,84,142.12,141.99,141.03,142.02,143.02,6827,48.92787284,0.615384615,0.655677656,0.58966219,-0.028155703,-0.075614824
31/08/2015,144.40,144.45,144.00,144.45,16,37,142.40,142.14,140.73,142.16,143.60,6864,65.74138468,1,0.820512821,0.698412698,0.060667425,-0.041544262
01/09/2015,144.80,144.95,144.60,144.95,12,79,142.71,142.30,140.43,142.31,144.18,6943,68.24335029,1,0.871794872,0.782661783,0.147062595,0.005607452
02/09/2015,146.00,146.00,145.70,145.70,5,14,143.11,142.47,140.07,142.44,144.82,6957,71.59447295,1,1,0.897435897,0.239401956,0.064056078
03/09/2015,145.50,145.75,145.50,145.75,7,13,143.52,142.60,139.83,142.61,145.38,6970,71.80805956,1,1,0.957264957,0.309721944,0.125472545
04/09/2015,145.00,145.95,145.00,145.95,13,121,143.96,142.76,139.75,142.83,145.91,7091,72.69255763,1,1,1,0.367436192,0.185963457
08/09/2015,145.69,145.69,145.19,145.24,10,32,144.32,142.94,139.88,143.03,146.19,7059,64.9072118,0.820253165,0.940084388,0.980028129,0.38189455,0.23494623
09/09/2015,144.55,144.55,143.75,143.75,20,69,144.51,143.07,140.13,143.17,146.20,6990,52.25823725,0.443037975,0.75443038,0.898171589,0.334575079,0.259853442
10/09/2015,144.00,144.45,143.85,144.45,14,230,144.72,143.23,140.34,143.32,146.29,7220,56.5429262,0.620253165,0.627848101,0.774120956,0.31854612,0.274526612
